标题,Up主,URL链接,播放量,弹幕量,简介,点赞量,投币量,收藏量,分享量,分区,上传日期
斯科特CV竟然还是黑神话猴哥CV，林强老师是真的强啊！,XP党捏,https://www.bilibili.com/video/BV1uz421i75p,162.0万,1908,Not Found,20.9万,2358,20.9万,4.7万,"['星穹铁道欢乐之旅', '游戏', '手机游戏', 'CV', '黑神话悟空', '星穹列车团', '崩坏星穹铁道2.4创作者激励计划', '斯科特', '林强']",2024-08-21 08:00:00
⚡️风 灵 月 影 老 祖⚡️（黑神话）,小鹿乱创233,https://www.bilibili.com/video/BV1VSWaeAEMz,115.2万,1252,Not Found,10.6万,5778,10.6万,1.4万,"['黑神话被鬼畜了', '鬼畜', '鬼畜剧场', '孙悟空', '西游记', '黑神话悟空', '菩提老祖', '风灵月影', '必剪创作', '鬼畜星探企划']",2024-08-21 22:16:53
太可爱辣!忍不住画了下来暂不考虑接稿^O^,苦茶就是荼,https://www.bilibili.com/video/BV1b4421Z7Wm,131.7万,607,-,22.6万,943,22.6万,9006,"['生活', '日常', '大熊猫', '搞笑']",2024-08-21 13:07:25
今天去了健身房一趟,真子日记,https://www.bilibili.com/video/BV19z421e7hD,126.5万,7275,Not Found,12.0万,6128,12.0万,6900,"['搞笑研究所', '生活', '搞笑', '搞笑研究所2024 5.0']",2024-08-22 18:52:56
如果人生是款游戏,-张小二,https://www.bilibili.com/video/BV1PuWWe4EVP,130.8万,633,Not Found,12.0万,4926,12.0万,1176,"['生活', '搞笑', '校园', '搞笑', '分饰']",2024-08-20 16:48:05
你还在等TA吗？,茶盒TBking,https://www.bilibili.com/video/BV1y4WneEEMi,124.9万,1.0万,"需要头像，皮肤素材的关注我进粉丝群获得
一键三连是对我最大的支持！
喜欢就点个关注吧！",8.5万,2.3万,8.5万,1304,"['游戏', '单机游戏', '我的世界', 'MC', '童年回忆', '单机游戏', '回忆', '童年', '游戏', 'MINECRAFT']",2024-08-20 14:28:22
致命公司 M C 版「自作多情版」!!？,马里奥红叔,https://www.bilibili.com/video/BV1M1421b7ke,70.0万,5016,"致命公司MC版新版本来啦！所以我们加速录制更新了！！！
点赞过15w继续更新这个系列！
不过因为内容有限，以防大家看腻所以不会更新的很频繁！
感谢我们亲爱的制作地图的帕鲁们！",9.4万,2.4万,9.4万,544,"['游戏', '单机游戏', '我的世界', 'MINECRAFT', '全程高能', '单机游戏', 'MC', '沙盒游戏', '致命公司', '沙雕', '生存挑战', '打卡挑战']",2024-08-23 08:00:00
儿子哥 抱一丝嗷,无敌灏克,https://www.bilibili.com/video/BV1ux4y1s76C,180.6万,580,-,21.0万,1115,21.0万,1.4万,"['戏精整活大赏', '影视', '小剧场', '儿子', '日常', '搞笑', '原创', 'B站剧情创作人2.0']",2024-08-21 12:15:45
二阳没被录取究竟为何……,二阳咂-,https://www.bilibili.com/video/BV1tw4m1r7cH,149.6万,563,-,12.1万,1273,12.1万,145,"['影视', '小剧场', '大学', '校园', '原创']",2024-08-23 19:02:26
你等我种个豌豆射手再跳,查理蹦蹦,https://www.bilibili.com/video/BV16m421g7ok,138.2万,366,-,23.5万,1649,23.5万,1.0万,"['搞笑研究所', '生活', '搞笑', '丧尸', '跳舞', '娱乐', '搞笑', '高能', '生活记录', '恶作剧', '抽象', '搞笑研究所2024 5.0']",2024-08-20 20:04:34
黑神话悟空：一旦错过无法挽回！超高人气，四妹支线任务攻略指南,每日游戏追风,https://www.bilibili.com/video/BV1Ef421e7iL,151.5万,1160,"本期内容：《保姆指南计划》
本期游戏：《黑神话：悟空》
本期视频为大家分享，
黑神话悟空高人气角色四妹/四姐的隐藏支线任务流程。
可触发天王殿《王灵官》战斗。
可解锁新人物《鹤仙人》。
祝大家玩得开心！",4.7万,3058,4.7万,3393,"['黑神话悟空攻略在此', '游戏', '单机游戏', '新手教学', '单机游戏', '游戏解说', '黑神话悟空', '四妹支线', '动作游戏', '教程攻略', '游戏攻略', 'steam游戏', '《黑神话：悟空》8.20 直面天命']",2024-08-22 17:44:19
【鬼谷说】肺的演化（其二）：福息？祸息？,芳斯塔芙,https://www.bilibili.com/video/BV1kH4y1c7KR,56.5万,2704,"君以此兴，必以此亡，这是独属于兽族的叹息

肺的演化（其一）：BV1Pf421B77b心脏的演化：BV1XA411c7nZ龙兽争霸：BV1CE411y7G7",7.7万,3.3万,7.7万,849,"['万物研究所', '知识', '科学科普', '二叠纪末大灭绝', '器官演化史', '呼吸', '演化', '肺', '四足动物', '鬼谷说', '万物研究所·夏日探索计划']",2024-08-22 17:10:00
《黑神话：悟空》全流程、剧情讲解梳理、4K最高画质攻略！【第一回：火照黑云】01,紫雨carol,https://www.bilibili.com/video/BV17Z421K7ib,531.6万,2.8万,本次攻略的视频制作思路和法环相似，但在解说方面除了必备的攻略讲解以外，我还会结合《西游记》原著来讲解和分析剧情。由于目前游戏刚刚发售，查不到任何资料，而游戏的隐藏要素又很多，我一个人能力有限，如有遗漏，请大家多多包涵，也欢迎大家在评论区留言指正，查漏补缺。,15.4万,8.7万,15.4万,4.0万,"['黑神话悟空攻略在此', '游戏', '单机游戏', '紫雨', '西游记', '孙悟空', '国产游戏', '黑神话悟空', '黑神话', '紫雨carol', '游戏科学', '黑神话攻略']",2024-08-20 10:00:00
黑神话悟空所有隐藏BOSS，支线任务全收集（持续更新中）,呆呆Kiri,https://www.bilibili.com/video/BV1qH4y1c7M9,124.6万,2101,持续更新中，各位帮忙三连收藏下！,2.7万,2.3万,2.7万,7063,"['黑神话悟空攻略在此', '游戏', '网络游戏', '全收集', '支线', '黑神话悟空', '隐藏', '隐藏BOSS', '教程攻略', '支线任务', '《黑神话：悟空》8.20 直面天命']",2024-08-21 01:03:55
全网最强轮椅流派！逆天bug！薄纱所有boss！【黑神话】,靖妖一心,https://www.bilibili.com/video/BV1f2421d7qV,114.5万,1164,方法来源：,7.4万,4844,7.4万,4.1万,"['黑神话悟空攻略在此', '游戏', '手机游戏', '单机游戏', '游戏', '西游记', '黑神话悟空', '劈棍', '游戏攻略', 'bug', '虎先锋', '游戏鉴赏家', '《黑神话：悟空》8.20 直面天命']",2024-08-22 21:17:12
【王老菊】黑神话悟空02：先天蓄力圣体,怕上火暴王老菊,https://www.bilibili.com/video/BV114421Z7ui,78.8万,3.0万,ez,4.4万,4.6万,4.4万,1148,"['游戏', '单机游戏', '黑神话']",2024-08-22 01:59:33
终于逮到个菜的boss了，一个技能没躲伤害全吃照样过,磊哥游戏,https://www.bilibili.com/video/BV1NW42197Cv,97.9万,1648,终于逮到个菜的boss了，一个技能没躲伤害全吃照样过,10.8万,2984,10.8万,5601,"['游戏', '单机游戏', '黑神话悟空', '轮椅打法', '沙国王父子']",2024-08-21 17:45:34
《现在是大开学时代》,嘞是唐孃孃,https://www.bilibili.com/video/BV1VM4m117JP,106.7万,868,-,14.8万,919,14.8万,857,"['淘宝秒杀省钱攻略', '生活', '搞笑', '娱乐', '校园', '开学', '搞笑', '大学', '淘宝秒杀', '开学上淘宝秒杀', '段子', '大学生']",2024-08-21 17:59:57
刚擒住了几个妖，又降住了几个魔!,国防时报TV,https://www.bilibili.com/video/BV1Py411q71L,59.4万,741,"来看导弹实弹演习~
画面来源：中国军号、黑神话悟空",22.0万,4828,22.0万,2620,"['科技', '科工机械', '解放军', '黑神话悟空', '实弹', '筋斗云']",2024-08-21 16:21:36
把水风扇当空调卖，卖家太刑了！,开箱嘤嘤怪,https://www.bilibili.com/video/BV1Yb421J7w1,176.7万,1154,"兄弟们！嘤师傅的网购大冒险开始了！！！！
扣扣粉丝裙：
789294635
631221821
789554332
913288109
欢迎提供想法~~欢迎提供想法~~~欢迎提供想法~~~重要事情说三遍！！！！",9.9万,2700,9.9万,947,"['搞笑研究所', '生活', '日常', '开箱', '爷爷', '测评', '搞笑', '移动空调']",2024-08-21 17:49:20
踢到棉花啦，你猜我为什么不笑🥺棉花冷知识科普,全棉时代,https://www.bilibili.com/video/BV1Qx4y1s7G4,43.1万,791,"小棉又来科普啦！关于棉花的冷知识，你知道多少呢？跟我一起来看看吧！

策划：Winner App项目组",10.3万,1907,10.3万,6219,"['知识', '科学科普', '可爱', '动画', '科普', '手书', '棉花', '冷知识', '小剧场', '知识科普', '全棉时代', '虚拟up']",2024-08-22 15:40:25
你成为了雷杰多的人间体 来到原生之初去教育土著P5,磷火动漫,https://www.bilibili.com/video/BV1ZW421X7cq,115.5万,3409,你成为了雷杰多的人间体 来到原生之初去教育土著,2.0万,6295,2.0万,158,"['国创', '国产原创相关', '小说', '搞笑', '原创漫画', '雷杰多', '爽文推荐']",2024-08-21 17:16:31
【黑神话】16套装哪套最帅？,骷髅没拉裤链,https://www.bilibili.com/video/BV1yQWGeFEyr,101.2万,1487,黑神话-十六套装演示,12.8万,1520,12.8万,1741,"['黑神话天命人来也', '游戏', '单机游戏', '游戏杂谈', '高能', 'BGM', '黑神话', '游戏攻略', '套装', '动作游戏', '游戏精彩片段', '《黑神话：悟空》8.20 直面天命']",2024-08-22 16:29:27
办公室灵异事件！！好可怕！！,papi酱,https://www.bilibili.com/video/BV1tW421Q7UL,88.7万,957,Not Found,11.1万,1.4万,11.1万,1.0万,"['生活', '搞笑', '悬疑', '诡异', '职场', '恐怖', '办公室', '灵异', '段子', '工作']",2024-08-22 18:00:00
全球首哭！让女友通关黑神话悟空，她连哭6个小时…,三十六贱笑,https://www.bilibili.com/video/BV1Uw4m1k7hG,153.3万,3262,连夜爆肝，趁热看。投币过5w解锁下集望周知！,7.1万,1.2万,7.1万,3860,"['我玩黑神话悟空belike', '生活', '搞笑', '搞笑', '整蛊', '情侣', '女友', '恶作剧', '黑神话悟空', '黑神话', '沙雕', '三十六贱笑', '搞笑研究所2024 5.0']",2024-08-22 11:30:00
【黑神话悟空】全收集一条龙，盘丝洞已完成。宝箱打坐+仙丹金丹，白金+全成就+全头目妖王+隐藏地图boss开点。（持续更新中）,在下油甘,https://www.bilibili.com/video/BV1Gx4y1s7mU,150.2万,3331,"黑神话悟空收集攻略，喜欢看的可以点个关注，谢谢！
目前全收集模式按收集宝箱，头目妖王，打坐，重要物品等流程制作。
没有地图，建议大家直接跟着视频来。
黑风山，黄风岭，小西天，盘丝洞，火焰山，花果山

（我不是制作者）补丁：https://bbs.3dmgame.com/thread-6529056-1-1.html",4.1万,2.4万,4.1万,1.1万,"['黑神话悟空攻略在此', '游戏', '单机游戏', '全收集', 'ARPG', '攻略', '黑神话悟空', '宝箱', '游戏鉴赏家', '《黑神话：悟空》8.20 直面天命']",2024-08-20 13:31:50
我的婚礼花了10年时间和19块钱。。。,nya酱的一生,https://www.bilibili.com/video/BV114421f7J3,41.4万,3479,Not Found,6.2万,6.7万,6.2万,7778,"['人生只是活这一个瞬间', '生活', '日常', '爱情', '婚礼', '浪漫', '北欧', '情侣', '生活记录', 'vlog', '婚姻', '夫妻', '生活万花筒13.0——让生活，动起来']",2024-08-23 16:39:16
《无限暖暖》重逢之约测试预告PV——「\\\Nikki Nikki///」,无限暖暖,https://www.bilibili.com/video/BV1F1421t7px,361.3万,1981,"无论是黑夜还是白天，奇迹大陆的快乐从未停歇！
无限暖暖「重逢之约测试」招募正式开启！
新的风景，新的冒险，与新结识的朋友们一同出发——
期待搭配师们搭乘上这辆奇想列车，共赴一场美好世界之约。

——
无论何时都要盛装登场！
➤游戏预约：https://www.biligame.com/detail/?id=109896",13.0万,1.4万,13.0万,1.3万,"['游戏', '手机游戏', '冒险', '无限暖暖重逢之约测试', '收集', '换装', '开放世界', '多平台游戏', '叠纸游戏', '无限暖暖']",2024-08-21 09:00:00
我已无救，何必回头,萝太永不破防,https://www.bilibili.com/video/BV1gM4m117qj,110.6万,2223,-,8.2万,8400,8.2万,6421,"['游戏', '单机游戏', '游戏实况', '娱乐', '搞笑', '黑神话悟空', '动作游戏', '黄风大圣']",2024-08-21 22:19:41
穿越修仙、却发现体内多了个女灵魂？【第一季】,圆桌动漫,https://www.bilibili.com/video/BV1kS421Q7Zu,96.9万,3603,-,2.2万,6228,2.2万,228,"['动画', '同人·手书', '恋爱', '搞笑', '手书']",2024-08-22 18:44:27
在这些零食面前跟手办似的？,唐尼是个der,https://www.bilibili.com/video/BV1CZ421T7Gr,392.7万,620,-,5.8万,2938,5.8万,558,"['寻找宝藏街头美食', '美食', '美食测评', '试吃', '零食', '美食测评', '炎炎夏日·美食解暑气']",2024-08-21 19:30:10
14岁老弟  400块钱预算玩黑悟空  我该如何安排,DIY二手电脑,https://www.bilibili.com/video/BV1dw4m1r7Vs,277.5万,5924,-,19.4万,7407,19.4万,4.0万,"['科技', '数码', 'DIY', '悟空', '黑悟空主机', '图拉丁', '主机', '二手电脑', '捡垃圾', '垃圾佬', '电脑装机', '预算']",2024-08-20 01:46:43
游戏里的《云宫迅音》,西游记作曲许镜清,https://www.bilibili.com/video/BV1TW421X7KY,76.2万,861,昨天深夜，我又看了82版《西游记》，当年的画面虽然跟现在的#黑神话悟空 视频画面没法比，但也很用心。当年的音乐能在当下火爆的游戏里焕发光彩，我很满足。我还没玩游戏，就先跟小伙伴们聊聊音乐吧,13.2万,1.3万,13.2万,772,"['热议黑神话悟空', '音乐', '音乐综合', '经典歌曲', '西游记作曲许镜清', '黑神话悟空', '云宫迅音']",2024-08-22 20:32:10
脆骨症第四期,佳楠很难,https://www.bilibili.com/video/BV1sZ421N7dh,166.6万,1789,喜欢就点个关注吧~,1.6万,3009,1.6万,96,"['推荐宝藏游戏', '游戏', '单机游戏', '沙盒游戏', '游戏实况', '我的世界', '实况解说', '五仁月饼团队', '佳楠', '热门', '脆骨症', '制作不易']",2024-08-21 16:42:13
首发拆解《黑神话悟空》数据！揭秘玩家看不到的内容,离谱的东仔,https://www.bilibili.com/video/BV1sH4y1c7Tw,374.5万,4517,感谢我的好哥们,16.1万,4348,16.1万,1.1万,"['黑神话天命人来也', '游戏', '单机游戏', '游戏解说', '单机游戏', 'ARPG', '游戏杂谈', '黑神话悟空', '黑神话', '动作游戏', 'steam游戏', '《黑神话：悟空》8.20 直面天命']",2024-08-20 14:59:16
